original,duplicate,label
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_238.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\16_23.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_300.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\16_24.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_128.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\16_25.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_155.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\16_28.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_43.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\16_29.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_246.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\16_3.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_294.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\16_30.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_30.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\16_34.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_103.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\16_35.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_297.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\16_36.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_45.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\16_38.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_160.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\16_39.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_168.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\16_40.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\10. Warts Molluscum and other Viral Infections - 2103\6_135.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\19_0.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\10. Warts Molluscum and other Viral Infections - 2103\6_311.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\19_11.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\10. Warts Molluscum and other Viral Infections - 2103\6_219.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\19_15.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\10. Warts Molluscum and other Viral Infections - 2103\6_228.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\19_16.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\10. Warts Molluscum and other Viral Infections - 2103\6_134.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\19_18.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\10. Warts Molluscum and other Viral Infections - 2103\6_118.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\19_19.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\10. Warts Molluscum and other Viral Infections - 2103\6_33.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\19_21.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\10. Warts Molluscum and other Viral Infections - 2103\6_50.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\19_3.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\10. Warts Molluscum and other Viral Infections - 2103\6_29.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\19_35.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\10. Warts Molluscum and other Viral Infections - 2103\6_298.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\19_4.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\10. Warts Molluscum and other Viral Infections - 2103\6_316.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\19_5.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\3. Atopic Dermatitis - 1.25k\6_169.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\1_4.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-08SebDermEAr.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-08SebDermEArq.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-08SebDermScalp.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-08SebDermScalpq.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-Lichen-Planus-Hypertrophic-1.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-Lichen-Planus-Hypertrophic-14.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\1. Eczema 1677\v-eczema-nummular-142.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-Lichen-Planus-Hypertrophic-2.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-Lichen-Planus-Penis-4.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-Lichen-Sclerosus-Penis-1.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-08LSASkin.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-Lichen-Sclerosus-Skin-42.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-pityriasis-rosea-112.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-pityriasis-rosea-137.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-psoriasis-erythrodermic-29.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-psoriasis-erythrodermic-30.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-Psoriasis-Guttate-25.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-Psoriasis-Guttate-41.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-Psoriasis-Guttate-26.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-Psoriasis-Guttate-42.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-Psoriasis-Hand-19.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-Psoriasis-Hand-20.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-psoriasis-erythrodermic-34.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-Psoriasis-Hand-21.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-psoriasis-erythrodermic-32.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-Psoriasis-Hand-23.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-psoriasis-erythrodermic-31.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-Psoriasis-Hand-24.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-Psoriasis-Hand-25.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-Psoriasis-Hand-26.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-psoriasis-erythrodermic-29.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-Psoriasis-Hand-27.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-psoriasis-erythrodermic-28.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-Psoriasis-Hand-33.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-08PsoriasisPustular.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-psoriasis-palms-soles-101.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-Psoriasis-Hand-46.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-psoriasis-palms-soles-103.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-Psoriasis-Hand-19.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-psoriasis-palms-soles-137.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-psoriasis-palms-soles-126.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-psoriasis-palms-soles-138.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-psoriasis-palms-soles-79.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-psoriasis-palms-soles-80.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-psoriasis-palms-soles-90.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-psoriasis-palms-soles-91.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-psoriasis-erythrodermic-27.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-psoriasis-pustular-generalized-65.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-Psoriasis-inversus-32.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-PsoriasisScrotumNail.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-reiter-syndrome-20.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-reiter-syndrome-21.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-psoriasis-scalp-68.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-seborrheic-dermatitis-127.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-08SebDermq.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-seborrheic-dermatitis-8.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-lichen-planus-86.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\v-lichen-planus-87.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-lichen-planus-100.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\v-Lichen-Planus-Hypertrophic-16.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\1. Eczema 1677\t-03AnalExcoriation051204.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\v-Lichen-Sclerosus-Skin-1.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\1. Eczema 1677\t-03AnalExcoriation0512041.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\v-Lichen-Sclerosus-Skin-2.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-pityriasis-rosea-114.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\v-pityriasis-rosea-139.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-Psoriasis-Hand-22.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\v-psoriasis-erythrodermic-33.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-psoriasis-erythrodermic-27.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\v-Psoriasis-Hand-34.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-psoriasis-palms-soles-110.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\v-Psoriasis-Hand-44.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-psoriasis-palms-soles-179.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\v-Psoriasis-Hand-7.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-Psoriasis-nails-1.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\v-Psoriasis-nails-2.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-Psoriasis-nails-4.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\v-Psoriasis-nails-3.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-Psoriasis-Hand-42.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\v-psoriasis-palms-soles-125.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-Psoriasis-Hand-1.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\v-psoriasis-palms-soles-193.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-psoriasis-palms-soles-82.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\v-psoriasis-palms-soles-81.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\v-Psoriasis-Chronic-Plaque-131.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\v-psoriasis-palms-soles-87.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-psoriasis-palms-soles-92.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\v-psoriasis-palms-soles-88.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-reiter-syndrome-18.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\v-reiter-syndrome-19.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\v-seborrheic-dermatitis-78.jpg,data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\v-seborrheic-dermatitis-89.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k
data\raw\dataset2\IMG_CLASSES\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\3_11.jpg,data\raw\dataset2\IMG_CLASSES\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\3_3.jpg,8. Seborrheic Keratoses and other Benign Tumors - 1.8k
data\raw\dataset2\IMG_CLASSES\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-epidermal-cyst-167.jpg,data\raw\dataset2\IMG_CLASSES\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-epidermal-cyst-168.jpg,8. Seborrheic Keratoses and other Benign Tumors - 1.8k
data\raw\dataset2\IMG_CLASSES\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-keratoacanthoma-119.jpg,data\raw\dataset2\IMG_CLASSES\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-keratoacanthoma-120.jpg,8. Seborrheic Keratoses and other Benign Tumors - 1.8k
data\raw\dataset2\IMG_CLASSES\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-keratoacanthoma-92.jpg,data\raw\dataset2\IMG_CLASSES\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-keratoacanthoma-93.jpg,8. Seborrheic Keratoses and other Benign Tumors - 1.8k
data\raw\dataset2\IMG_CLASSES\1. Eczema 1677\t-knuckle-pads-1.jpg,data\raw\dataset2\IMG_CLASSES\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-knuckle-pads-1.jpg,8. Seborrheic Keratoses and other Benign Tumors - 1.8k
data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-lichen-striatus-1.jpg,data\raw\dataset2\IMG_CLASSES\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-lichen-striatus-1.jpg,8. Seborrheic Keratoses and other Benign Tumors - 1.8k
data\raw\dataset2\IMG_CLASSES\7. Psoriasis pictures Lichen Planus and related diseases - 2k\t-lichen-striatus-2.jpg,data\raw\dataset2\IMG_CLASSES\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-lichen-striatus-2.jpg,8. Seborrheic Keratoses and other Benign Tumors - 1.8k
data\raw\dataset2\IMG_CLASSES\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-nevus-sebaceous-41.jpg,data\raw\dataset2\IMG_CLASSES\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-nevus-sebaceous-50.jpg,8. Seborrheic Keratoses and other Benign Tumors - 1.8k
data\raw\dataset2\IMG_CLASSES\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-epidermal-cyst-98.jpg,data\raw\dataset2\IMG_CLASSES\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-pilar-cyst-33.jpg,8. Seborrheic Keratoses and other Benign Tumors - 1.8k
data\raw\dataset2\IMG_CLASSES\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-seborrheic-keratoses-ruff-132.jpg,data\raw\dataset2\IMG_CLASSES\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-seborrheic-keratoses-smooth-37.jpg,8. Seborrheic Keratoses and other Benign Tumors - 1.8k
data\raw\dataset2\IMG_CLASSES\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-seborrheic-keratoses-ruff-133.jpg,data\raw\dataset2\IMG_CLASSES\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-seborrheic-keratoses-smooth-38.jpg,8. Seborrheic Keratoses and other Benign Tumors - 1.8k
data\raw\dataset2\IMG_CLASSES\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-seborrheic-keratoses-ruff-137.jpg,data\raw\dataset2\IMG_CLASSES\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-seborrheic-keratoses-smooth-39.jpg,8. Seborrheic Keratoses and other Benign Tumors - 1.8k
data\raw\dataset2\IMG_CLASSES\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-melanoma-mimic-34.jpg,data\raw\dataset2\IMG_CLASSES\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-seborrheic-keratoses-smooth-64.jpg,8. Seborrheic Keratoses and other Benign Tumors - 1.8k
data\raw\dataset2\IMG_CLASSES\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-seborrheic-keratosis-irritated-87.jpg,data\raw\dataset2\IMG_CLASSES\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-seborrheic-keratosis-irritated-88.jpg,8. Seborrheic Keratoses and other Benign Tumors - 1.8k
data\raw\dataset2\IMG_CLASSES\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-stucco-keratoses-33.jpg,data\raw\dataset2\IMG_CLASSES\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-stucco-keratoses-34.jpg,8. Seborrheic Keratoses and other Benign Tumors - 1.8k
data\raw\dataset2\IMG_CLASSES\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-stucco-keratoses-35.jpg,data\raw\dataset2\IMG_CLASSES\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-stucco-keratoses-36.jpg,8. Seborrheic Keratoses and other Benign Tumors - 1.8k
data\raw\dataset2\IMG_CLASSES\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-syringoma-20.jpg,data\raw\dataset2\IMG_CLASSES\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-syringoma-21.jpg,8. Seborrheic Keratoses and other Benign Tumors - 1.8k
data\raw\dataset2\IMG_CLASSES\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-dermatofibroma-51.jpg,data\raw\dataset2\IMG_CLASSES\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\v-dermatofibroma-45.jpg,8. Seborrheic Keratoses and other Benign Tumors - 1.8k
data\raw\dataset2\IMG_CLASSES\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\v-dermatofibroma-86.jpg,data\raw\dataset2\IMG_CLASSES\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\v-dermatofibroma-87.jpg,8. Seborrheic Keratoses and other Benign Tumors - 1.8k
data\raw\dataset2\IMG_CLASSES\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-seborrheic-keratoses-ruff-183.jpg,data\raw\dataset2\IMG_CLASSES\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\v-melanoma-mimic-20.jpg,8. Seborrheic Keratoses and other Benign Tumors - 1.8k
